NO,MOVIE_NM,DRCTR_NM,MAKR_NM,INCME_CMPNY_NM,DISTB_CMPNY_NM,OPN_DE,MOVIE_TY_NM,MOVIE_STLE_NM,NLTY_NM,TOT_SCRN_CO,SALES_PRICE,VIEWNG_NMPR_CO,SEOUL_SALES_PRICE,SEOUL_VIEWNG_NMPR_CO,GENRE_NM,GRAD_NM,MOVIE_SDIV_NM
29.0,사랑은 낙엽을 타고,아키 카우리스마키,,찬란,찬란,20231220.0,개봉영화,장편,핀란드,40.0,100576278.0,10609.0,80533578.0,7933.0,멜로/로맨스,12세이상관람가,독립/예술영화
30.0,걸즈 앤 판처 최종장 제4화,미즈시마 츠토무,,(주)엔케이컨텐츠,(주)디스테이션,20240117.0,개봉영화,장편,일본,40.0,115751000.0,9801.0,63899000.0,5338.0,애니메이션,12세이상관람가,일반영화
31.0,추락의 해부,쥐스틴 트리에,,그린나래미디어(주),(주)스튜디오디에이치엘,20240131.0,개봉영화,장편,프랑스,236.0,91970559.0,9779.0,58023449.0,6048.0,드라마,15세이상관람가,독립/예술영화
32.0,리빙: 어떤 인생,올리버 허머너스,,(주)티캐스트,(주)티캐스트,20231213.0,개봉영화,장편,영국,50.0,67721248.0,7630.0,50776548.0,5299.0,드라마,12세이상관람가,독립/예술영화
33.0,노 베어스,자파르 파나히,,M&M 인터내셔널,M&M 인터내셔널,20240110.0,개봉영화,장편,이란,41.0,72281827.0,7315.0,51786918.0,4963.0,드라마,12세이상관람가,독립/예술영화
34.0,라이즈,세드릭 클라피쉬,,(주)퍼스트런,(주)무비다이브,20240117.0,개봉영화,장편,프랑스,68.0,62026718.0,6624.0,40490451.0,4121.0,드라마,15세이상관람가,독립/예술영화
35.0,클레오의 세계,마리 아마추켈리,,그린나래미디어(주),"그린나래미디어(주),(주)하이스트레인저",20240103.0,개봉영화,장편,프랑스,47.0,51739587.0,5182.0,36451868.0,3458.0,드라마,전체관람가,독립/예술영화
36.0,레트리뷰션,님로드 안탈,,(주)퍼스트런,메가박스중앙(주),20240124.0,개봉영화,장편,미국,202.0,41242785.0,4976.0,13525341.0,1666.0,액션,15세이상관람가,일반영화
37.0,킹덤 3: 운명의 불꽃,사토 신스케,,(주)도키엔터테인먼트,"(주)이놀미디어,(주)플레이그램",20240117.0,개봉영화,장편,일본,136.0,35605470.0,4945.0,14601400.0,2034.0,액션,15세이상관람가,일반영화
38.0,극장판 아이돌리쉬 세븐; 라이브 4비트 비욘드 더 피리어드 - 데이 2,니시키오리 히로시,,메가박스중앙(주),메가박스중앙(주),20231019.0,개봉영화,장편,일본,78.0,47344083.0,4643.0,32996025.0,3327.0,애니메이션,전체관람가,일반영화
39.0,넥스트 골 윈즈,타이카 와이티티,,,월트디즈니컴퍼니코리아 유한책임회사,20240124.0,개봉영화,장편,미국,156.0,42421542.0,4546.0,23159485.0,2529.0,코미디,전체관람가,일반영화
40.0,그대들은 어떻게 살 것인가,미야자키 하야오,,대원미디어(주),메가박스중앙(주),20231025.0,개봉영화,장편,일본,1733.0,44214351.0,4209.0,33136990.0,3165.0,애니메이션,전체관람가,독립/예술영화
41.0,영화 스미코구라시 - 튀어나오는 그림책과 비밀의 아이,만큐,,(주)미디어캐슬,(주)미디어캐슬,20240124.0,개봉영화,장편,일본,101.0,35461830.0,4135.0,15707560.0,1829.0,애니메이션,전체관람가,독립/예술영화
42.0,클럽 제로,예시카 하우스너,,판씨네마(주),판씨네마(주),20240124.0,개봉영화,장편,오스트리아,60.0,36155825.0,4068.0,19408045.0,2102.0,미스터리,12세이상관람가,독립/예술영화
43.0,너와 나,조현철,주식회사 필름영,,"주식회사 필름영,그린나래미디어(주)",20231025.0,개봉영화,장편,한국,76.0,35888329.0,3623.0,26705329.0,2488.0,드라마,12세이상관람가,독립/예술영화
44.0,이어지는 땅,조희영,,,필름다빈,20240110.0,개봉영화,장편,한국,30.0,28820200.0,3412.0,14513800.0,1664.0,드라마,12세이상관람가,독립/예술영화
45.0,"주사위놀이, 마불 세계여행",이광범,(주)니즈텔레콤,,(주)니즈텔레콤,20240103.0,개봉영화,장편,한국,1.0,18708000.0,3117.0,2280000.0,380.0,어드벤처,전체관람가,일반영화
46.0,극장판 아이돌리쉬 세븐; 라이브 4비트 비욘드 더 피리어드 - 데이 1,니시키오리 히로시,,메가박스중앙(주),메가박스중앙(주),20231019.0,개봉영화,장편,일본,79.0,29225101.0,2832.0,17392333.0,1807.0,애니메이션,전체관람가,일반영화
47.0,비욘드 유토피아,매들린 개빈,,(주)드림팩트엔터테인먼트,"(주)홈초이스,(주)드림팩트엔터테인먼트,(주)스마일이엔티",20240131.0,개봉영화,장편,미국,158.0,22778534.0,2473.0,13019739.0,1385.0,다큐멘터리,12세이상관람가,독립/예술영화
48.0,나폴레옹,리들리 스콧,,,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,20231206.0,개봉영화,장편,미국,822.0,17376723.0,2321.0,12528123.0,1635.0,전쟁,15세이상관람가,일반영화
49.0,정글번치: 월드투어,,,(주)퍼스트런,(주)무비다이브,20240131.0,개봉영화,장편,프랑스,193.0,16438900.0,2285.0,4352000.0,631.0,애니메이션,전체관람가,독립/예술영화
50.0,티처스 라운지,일커 카탁,,(주)스튜디오디에이치엘,(주)스튜디오디에이치엘,20231227.0,개봉영화,장편,독일,29.0,17698094.0,1896.0,10874234.0,1049.0,드라마,12세이상관람가,독립/예술영화
51.0,메이킹 다큐멘터리 `스즈메의 문단속`을 따라가다,마츠모토 소,,(주)미디어캐슬,(주)쇼박스,20240110.0,개봉영화,장편,일본,42.0,16115218.0,1774.0,9206116.0,977.0,다큐멘터리,전체관람가,일반영화
52.0,소녀는 졸업하지 않는다,나카가와 슌,,해피송,해피송,20240124.0,개봉영화,장편,일본,42.0,15811682.0,1684.0,10578895.0,1093.0,멜로/로맨스,12세이상관람가,독립/예술영화
53.0,쏘우 X,케빈 그루터트,,(주)올스타엔터테인먼트,"(주)올스타엔터테인먼트,(주)플레이그램",20231213.0,개봉영화,장편,미국,571.0,17546432.0,1644.0,4653052.0,423.0,공포(호러),청소년관람불가,일반영화
54.0,힐마 아프 클린트 - 미래를 위한 그림,할리나 디르슈카,,(주)마노엔터테인먼트,(주)마노엔터테인먼트,20231220.0,개봉영화,장편,독일,24.0,12100584.0,1431.0,7890084.0,828.0,다큐멘터리,전체관람가,독립/예술영화
55.0,스즈메의 문단속,신카이 마코토,,(주)미디어캐슬,(주)쇼박스,20230308.0,개봉영화,장편,일본,1486.0,16879879.0,1416.0,4498000.0,373.0,애니메이션,12세이상관람가,독립/예술영화
56.0,블루 자이언트,타치카와 유즈루,,판씨네마(주),판씨네마(주),20231018.0,개봉영화,장편,일본,574.0,12924700.0,1223.0,8433500.0,757.0,애니메이션,12세이상관람가,독립/예술영화
57.0,울산의 별,정기혁,후앤유아츠(주),,영화로운 형제,20240124.0,개봉영화,장편,한국,21.0,10753388.0,1211.0,9227600.0,1032.0,드라마,15세이상관람가,독립/예술영화
58.0,아톰 새로운 시작,데이빗 보워스,,주식회사 블루필름웍스,주식회사 블루필름웍스,20240131.0,개봉영화,장편,미국,144.0,10805490.0,1120.0,8509600.0,855.0,애니메이션,전체관람가,일반영화
59.0,싱글 인 서울,박범수,"(주)디씨지플러스,(주)명필름,(주)인사이트필름",,롯데컬처웍스(주)롯데엔터테인먼트,20231129.0,개봉영화,장편,한국,917.0,9933984.0,1076.0,7309026.0,770.0,멜로/로맨스,12세이상관람가,일반영화
60.0,어른 김장하,김현지,MBC경남,,(주)시네마달,20231115.0,개봉영화,장편,한국,98.0,9074500.0,1056.0,1200000.0,173.0,다큐멘터리,전체관람가,독립/예술영화
61.0,크레센도 반 클라이번 콩쿠르 실황,헤더 윌크,,오드,오드,20240131.0,개봉영화,장편,미국,65.0,18044500.0,942.0,7638500.0,382.0,공연,전체관람가,일반영화
62.0,백남준: 달은 가장 오래된 TV,어맨다 킴,시소픽쳐스,(주)엣나인필름,(주)엣나인필름,20231206.0,개봉영화,장편,한국,33.0,5462300.0,717.0,3742000.0,466.0,다큐멘터리,12세이상관람가,독립/예술영화
63.0,교토에서 온 편지,김민주,한국영화아카데미,,판씨네마(주),20231206.0,개봉영화,장편,한국,66.0,3708000.0,570.0,717000.0,113.0,드라마,12세이상관람가,독립/예술영화
64.0,무티: 주술살인,조지 갈로,,주식회사 제이씨엔터웍스,주식회사 제이씨엔터웍스,20240117.0,개봉영화,장편,미국,40.0,4668417.0,505.0,185500.0,21.0,범죄,15세이상관람가,일반영화
65.0,비밀,"임경호,소준범",스튜디오고트,,(주)영화특별시에스엠씨,20231213.0,개봉영화,장편,한국,126.0,4026000.0,493.0,2982000.0,319.0,미스터리,청소년관람불가,일반영화
66.0,수라,황윤,"스튜디오두마,미디어나무(주)",,"스튜디오두마,미디어나무(주),스튜디오 에이드",20230621.0,개봉영화,장편,한국,136.0,3524000.0,468.0,0.0,0.0,다큐멘터리,전체관람가,독립/예술영화
67.0,간신의 피,권하,묘명동화,,(주)에스와이코마드,20240103.0,개봉영화,장편,한국,10.0,5017510.0,442.0,3106400.0,250.0,액션,15세이상관람가,독립/예술영화
68.0,일 부코,미켈란젤로 프라마르티노,,그린나래미디어(주),그린나래미디어(주),20240124.0,개봉영화,장편,이탈리아,10.0,3887245.0,435.0,2805245.0,286.0,드라마,전체관람가,독립/예술영화
69.0,아녜스 V에 의한 제인 B,아녜스 바르다,,(주)영화사 안다미로,(주)영화사 안다미로,20240131.0,개봉영화,장편,프랑스,33.0,3033000.0,401.0,2041500.0,289.0,판타지,청소년관람불가,독립/예술영화
70.0,엘리멘탈,피터 손,,월트디즈니컴퍼니코리아 유한책임회사,월트디즈니컴퍼니코리아 유한책임회사,20230614.0,개봉영화,장편,미국,1251.0,4383700.0,374.0,120000.0,8.0,애니메이션,전체관람가,일반영화
71.0,조이랜드,사임 사디크,,주식회사 슈아픽처스,주식회사 슈아픽처스,20231213.0,개봉영화,장편,기타,34.0,2600000.0,344.0,1099000.0,113.0,드라마,15세이상관람가,독립/예술영화
72.0,봉신연의: 조가풍운,우얼샨,,주식회사 풍경소리,(주)스튜디오디에이치엘,20240124.0,개봉영화,장편,중국,23.0,2888317.0,343.0,789500.0,74.0,전쟁,12세이상관람가,독립/예술영화
73.0,두 세계 사이에서,엠마뉘엘 카레르,,(주)디오시네마,(주)디오시네마,20240131.0,개봉영화,장편,프랑스,35.0,2417700.0,322.0,1473000.0,199.0,드라마,12세이상관람가,독립/예술영화
74.0,"그리고, 살아간다",츠키카와 쇼,,(주)미디어캐슬,(주)미디어캐슬,20240101.0,개봉영화,장편,일본,6.0,2337656.0,310.0,696000.0,86.0,드라마,12세이상관람가,독립/예술영화
75.0,약속,민병훈,(주)민병훈필름,,엠라인디스트리뷰션(주),20231101.0,개봉영화,장편,한국,42.0,3433000.0,267.0,32000.0,4.0,다큐멘터리,전체관람가,독립/예술영화
76.0,스노우 폭스: 썰매개가 될 거야!,아론 우들리,,(주)히스토리필름,(주)팝엔터테인먼트,20231123.0,개봉영화,장편,미국,479.0,1583000.0,265.0,0.0,0.0,애니메이션,전체관람가,독립/예술영화
77.0,2만 종의 벌,,,주식회사 왓챠,주식회사 왓챠,20231227.0,개봉영화,장편,스페인,19.0,2504106.0,265.0,1880256.0,198.0,드라마,12세이상관람가,독립/예술영화
78.0,노 엑시트,프랑스 칼포운,,(주)영화사 사계절,(주)이놀미디어,20231213.0,개봉영화,장편,미국,118.0,2956000.0,252.0,0.0,0.0,공포(호러),청소년관람불가,일반영화
79.0,신세계로부터,최정민,씨네마캣 픽쳐스,,필름다빈,20231220.0,개봉영화,장편,한국,20.0,1968000.0,251.0,868500.0,95.0,드라마,12세이상관람가,독립/예술영화
80.0,느티나무 아래,오정훈,영화제작소 숲길,,"미디어나무(주),스튜디오 에이드",20231115.0,개봉영화,장편,한국,13.0,1532000.0,211.0,90000.0,9.0,다큐멘터리,전체관람가,독립/예술영화
81.0,에브리씽 에브리웨어 올 앳 원스,"다니엘 콴,다니엘 쉐이너트",,(주)더쿱디스트리뷰션,워터홀컴퍼니(주),20221012.0,개봉영화,장편,미국,620.0,2298000.0,193.0,2298000.0,193.0,액션,15세이상관람가,독립/예술영화
82.0,사랑하는 기생충,카키모토 켄사쿠,,(주)미디어캐슬,(주)미디어캐슬,20240116.0,개봉영화,장편,일본,7.0,1276673.0,187.0,208000.0,26.0,드라마,12세이상관람가,일반영화
83.0,로보카폴리 안전교실 교통편,엄준영,(주)로이비쥬얼,,(주)로이비쥬얼,20220919.0,개봉영화,장편,한국,16.0,1063000.0,184.0,0.0,0.0,애니메이션,전체관람가,일반영화
84.0,어파이어,크리스티안 펫졸드,,M&M 인터내셔널,M&M 인터내셔널,20230913.0,개봉영화,장편,독일,68.0,1781000.0,180.0,1692000.0,171.0,드라마,12세이상관람가,독립/예술영화
85.0,괴인,이정홍,영화 <괴인> 제작위원회,,(주)영화사 진진,20231108.0,개봉영화,장편,한국,79.0,1237000.0,160.0,714000.0,88.0,드라마,15세이상관람가,독립/예술영화
86.0,매직 프린세스: 얼음 괴물과 사라진 열쇠의 비밀,안드레이 콜핀,,(주)박수엔터테인먼트,(주)박수엔터테인먼트,20231207.0,개봉영화,장편,러시아,162.0,1092000.0,156.0,0.0,0.0,애니메이션,전체관람가,독립/예술영화
87.0,이빨요정 비올레타: 요정나라로 돌아갈래!,,,찬란,TCO(주)더콘텐츠온,20231118.0,개봉영화,장편,독일,298.0,721000.0,136.0,0.0,0.0,애니메이션,전체관람가,독립/예술영화
88.0,서치: 데스게임,안나 자이체바,,,주식회사 원더스튜디오,20240118.0,개봉영화,장편,러시아,5.0,756000.0,126.0,0.0,0.0,스릴러,청소년관람불가,일반영화
89.0,극장판 우당탕탕 은하안전단: 진정한 용기!,정지훈,(주)마로스튜디오,,(주)넥스트엔터테인먼트월드(NEW),20231130.0,개봉영화,장편,한국,261.0,910500.0,123.0,0.0,0.0,애니메이션,전체관람가,일반영화
90.0,프레디의 피자가게,엠마 타미,유니버설픽쳐스인터내셔널 코리아(유),,유니버설픽쳐스인터내셔널 코리아(유),20231115.0,개봉영화,장편,미국,1041.0,1267490.0,120.0,906640.0,88.0,공포(호러),12세이상관람가,일반영화
91.0,홈그라운드,권아람,,,영화배급협동조합 씨네소파,20231206.0,개봉영화,장편,한국,35.0,855000.0,112.0,501000.0,60.0,다큐멘터리,12세이상관람가,독립/예술영화
92.0,엔시티 네이션 : 투 더 월드 인 시네마,오윤동,씨제이포디플렉스 주식회사,,씨제이포디플렉스 주식회사,20231206.0,개봉영화,장편,한국,87.0,1979000.0,110.0,1679000.0,90.0,공연,전체관람가,일반영화
93.0,아마존: 더 비기닝,,,(주)누리픽쳐스,(주)누리픽쳐스,20240111.0,개봉영화,장편,미국,5.0,606000.0,101.0,0.0,0.0,드라마,12세이상관람가,일반영화
94.0,물비늘,임승현,플라시보 픽쳐스,,㈜인디스토리,20231206.0,개봉영화,장편,한국,18.0,738000.0,98.0,497000.0,57.0,드라마,12세이상관람가,독립/예술영화
95.0,붉은 장미의 추억,백재호,(주)프로젝트42,,(주)프로젝트42,20231102.0,개봉영화,장편,한국,5.0,648000.0,80.0,378000.0,46.0,드라마,12세이상관람가,독립/예술영화
96.0,헝거게임: 노래하는 새와 뱀의 발라드,프란시스 로렌스,,(주)누리픽쳐스,(주)누리픽쳐스,20231115.0,개봉영화,장편,미국,986.0,649350.0,79.0,457350.0,47.0,액션,15세이상관람가,일반영화
97.0,마이 샤이니 월드,이후빈,"플러스엠 엔터테인먼트,(주)에스엠엔터테인먼트",,메가박스중앙(주),20231103.0,개봉영화,장편,한국,118.0,1766000.0,78.0,1674000.0,74.0,공연,전체관람가,일반영화
98.0,히즈,이마이즈미 리키야,,(주)태양미디어그룹,(주)태양미디어그룹,20240110.0,개봉영화,장편,일본,5.0,468000.0,78.0,0.0,0.0,드라마,12세이상관람가,독립/예술영화
99.0,너는 내 아들,,,주식회사 블루필름웍스,"주식회사 블루필름웍스,(주)버킷스튜디오",20230628.0,개봉영화,장편,미국,117.0,692000.0,72.0,692000.0,72.0,드라마,12세이상관람가,일반영화
100.0,르네에게,강승원,(주)허그아이엔티엘,,"(주)드림팩트엔터테인먼트,(주)빅브라더스",20231227.0,개봉영화,장편,한국,13.0,444039.0,68.0,270039.0,30.0,드라마,12세이상관람가,독립/예술영화
101.0,"타르콥스키, 기도하는 영혼",,,,(주)와우,20240131.0,개봉영화,장편,이탈리아,9.0,506428.0,61.0,293228.0,28.0,다큐멘터리,12세이상관람가,독립/예술영화
102.0,엘리자벳과 나,프라우케 핀스터발더,,(주)영화사 안다미로,(주)영화사 안다미로,20231213.0,개봉영화,장편,독일,23.0,496000.0,58.0,368000.0,36.0,드라마,15세이상관람가,독립/예술영화
103.0,1947 보스톤,강제규,"(주)비에이엔터테인먼트,(주)빅픽쳐",,"롯데컬처웍스(주)롯데엔터테인먼트,(주)콘텐츠지오,주식회사 에이투지엔터테인먼트",20230927.0,개봉영화,장편,한국,1282.0,306000.0,51.0,0.0,0.0,드라마,12세이상관람가,일반영화
104.0,빅슬립,김태훈,CINEBUS,,찬란,20231122.0,개봉영화,장편,한국,61.0,274000.0,46.0,81000.0,12.0,드라마,15세이상관람가,독립/예술영화
105.0,바다 탐험대 옥토넛 어보브 앤 비욘드 : 육지 넘어 하늘까지!,,,"(주)얼리버드픽쳐스,와이드 릴리즈(주)",와이드 릴리즈(주),20230810.0,개봉영화,장편,영국,245.0,419600.0,43.0,0.0,0.0,애니메이션,전체관람가,독립/예술영화
106.0,내겐 너무 젊은 장모,,(주)씨맥스커뮤니케이션즈,,(주)씨맥스커뮤니케이션즈,20240105.0,개봉영화,장편,한국,5.0,236000.0,41.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
107.0,우리 돈 벌레,윤재연,㈜스토리셋,,㈜스토리셋,20231228.0,개봉영화,장편,한국,5.0,234000.0,39.0,0.0,0.0,코미디,12세이상관람가,독립/예술영화
108.0,키리에의 노래: 디렉터스 컷,이와이 슌지,,(주)미디어캐슬,이화배컴퍼니(주),20231124.0,개봉영화,장편,일본,9.0,276039.0,39.0,0.0,0.0,드라마,15세이상관람가,독립/예술영화
109.0,절해고도,김미영,보리와 오디 영화사,,"아이 엠,무브먼트",20230927.0,개봉영화,장편,한국,36.0,293000.0,34.0,293000.0,34.0,드라마,12세이상관람가,독립/예술영화
110.0,언더 유어 베드,사부,(주)미스터리픽처스,,(주)트리플픽쳐스,20231213.0,개봉영화,장편,한국,54.0,192000.0,32.0,0.0,0.0,스릴러,청소년관람불가,일반영화
111.0,마에스트로 번스타인,브래들리 쿠퍼,,,씨제이 씨지브이(CJ CGV)(주),20231206.0,개봉영화,장편,미국,61.0,249000.0,30.0,249000.0,30.0,드라마,15세이상관람가,일반영화
112.0,웨스턴 프론트: 서부전선,,,주식회사 풍경소리,주식회사 풍경소리,20231221.0,개봉영화,장편,캐나다,5.0,156000.0,26.0,0.0,0.0,전쟁,15세이상관람가,독립/예술영화
113.0,결혼 전 뚫려버린 순결,,(주)이십일세기미디어,,(주)이십일세기미디어,20240126.0,개봉영화,장편,한국,1.0,100000.0,20.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
114.0,관능 육체 부녀회장의 동정교육,,주식회사 피에스앤제이,,주식회사 피에스앤제이,20240103.0,개봉영화,장편,한국,1.0,100000.0,20.0,0.0,0.0,,청소년관람불가,일반영화
115.0,그녀들이 치료해주는 발기부전,,,,와이제이스토리,20240130.0,개봉영화,장편,한국,1.0,100000.0,20.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
116.0,명탐정 추태에 빠져버린 처자,김피디,(주)이십일세기미디어,,(주)이십일세기미디어,20240126.0,개봉영화,장편,한국,1.0,100000.0,20.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
117.0,여직원과 야근하다 한 떡,,,,와이제이스토리,20240131.0,개봉영화,장편,한국,1.0,100000.0,20.0,0.0,0.0,성인물(에로),청소년관람불가,일반영화
118.0,룩앳미 터치미 키스미,"호 유항,제나르 마에사 아유,김태식",필름라인,,시네마 뉴원,20231206.0,개봉영화,장편,한국,7.0,184000.0,19.0,176000.0,18.0,멜로/로맨스,15세이상관람가,독립/예술영화
119.0,만분의 일초,김성환,한국영화아카데미,,(주)더쿱디스트리뷰션,20231115.0,개봉영화,장편,한국,74.0,142000.0,19.0,103000.0,13.0,액션,12세이상관람가,독립/예술영화
120.0,머릿속을,조성규,(주)와우,,하준사,20240124.0,개봉영화,장편,한국,5.0,64000.0,18.0,0.0,0.0,드라마,12세이상관람가,독립/예술영화
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
